"Id";"Id_material";"Material_desc";"Material_type";"Uom";"Family";"is_active";"Crtdt";"Crtby";"Upddt";"Updby"
"537";"S7661202003";"BRACKET SUB.F-ENG EURO6";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"538";"TM009B01803";"R/BKT ASS'Y.NB-5 DOHC A/T";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"539";"S5001205612";"COMPLETE REAR PART ASS'Y.NU-S";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"540";"4EM0732";"PACKING.1 TON";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"541";"S0141198649";"P/GEAR ASS'Y.ANGER FS70";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"542";"TS061C00201";"SCREW FLANGE.15 TON";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"543";"B8002610713";"COVER ASS'Y.THETA OAP60";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"544";"TM971C00901";"LEVER/ S A.3TON";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"545";"K306009";"FLUX.NS-50. N1812655060";"COMP";"G";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"546";"S7661203946";"BRACKET,SUB QZ L-ENG.";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"547";"K406643";"OA PULLEY.THETA.TG11.F240026.01";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"548";"TM917C00101";"STUD BOLT.DELTA A/T";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"549";"D0002610133";"RECTIFIER ASS'Y.GAMMA ISG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"550";"4EM0713";"CONTROL WASHER H.KV-2";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"551";"S9301197741";"REAR STOP WASHER. ESM14";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"552";"TM009B01807";"R/B.K.T ASS'Y. V/PENTA 3.0L";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"553";"TS062C00111";"SCREW FLANGE.6D22";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"554";"S0561208014";"LEVER PACKING.GAMMA-S IMPACT";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"555";"B8702620999";"NAME PLATE.KAPPA 3CYL AMS_D SG8K OAP";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"556";"TM056C01301";"LEVER PACKING.FORD FSERIES";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"557";"TS062C00110";"SCREW FLANGE.D-3";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"558";"S4001205218";"MAGNET SWITCH ASS'Y.NU-S";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"559";"K500511";"NUT HEX. QZ L-ENG";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"560";"TM013C01101";"PLANET SHAFT ASS'Y.FPR-3";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"561";"K500536";"WASHER PLAIN. MELROE 700";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"562";"S5001205988";"COMPLETE REAR PART ASS'Y. X-100";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"563";"S9701198654";"S/ PINION.ANGER FS70";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"564";"N0002612772";"REGULATOR ASS'Y.SA ASM";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"565";"3EM0777";"LEVER.D-3.";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"566";"S0281216690";"REDUCTION GEAR ASS'Y.GAMMA2 N/ISG";"SFIN";"PC";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"567";"TM019C02501";"THROUGH BOLT.VOLVO PENTA 30L";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"568";"4EM1760";"PACKING.3 TON";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"569";"S0281196087";"REDUCER ASS'Y.NU";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"570";"TM038C00301";"PACKING.FORD FSERIES";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"571";"B8002610714";"COVER ASS'Y.THETA-FR BK";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"572";"TM400B09203";"MAGNET SWITCH ASS'Y.DONGYANG 55HP";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"573";"TM004C01601";"LEVER ASS'Y. FG-ENG";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"574";"2EM0579";"F/BKT ASS'Y.1 TON";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"575";"TM800N06901";"YOKE-B/HOLDER ASS'Y.5TON ARMY";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"576";"3EM1006";"LEVER ASS'Y.3 TON";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"577";"571267";"RECTIFIER ASS'Y. GAMMA2 INA 110A. FG12T";"SFIN";"PC";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"578";"S7661208994";"BRACKET,SUB G-CNG";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"579";"B8702606448";"NAME PLATE.THETA OAP60 ECU";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"580";"L0002655117";"PULLEY.Delta TG-11";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"581";"A474429";"N/PLATE. GAMMA2 INA. 2M600";"COMP";"PC";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"582";"4EM0714";"STOPPER.1 TON";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"583";"S9751199220";"NAME PLATE.DAEDONG 2.2L TRACTOR";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"584";"TM003B02801";"F/BKT ASS'Y.JXR F/BKT ASS'Y";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"585";"TS062C00201";"SCREW FLANGE.DAE DONG 22HP";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"586";"S9221217787";"FLANGE NUT. RSML14";"COMP";"PC";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"587";"B8692726328";"WARNING LABEL..V/PENTA";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"588";"S0091220172";"R/BKT ASS'Y.CZ100";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"589";"L0002619466";"PULLEY. JOHN DEERE NEW TRACTOR";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"590";"2EM0544";"F/BKT ASS'Y.6D16";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"591";"S4001209227";"MAGNET SWITCH ASS'Y.X-100";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"592";"S0091213720";"R/BKT ASS'Y.H-ENG ARMY FS80";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"593";"4EM1964";"LEVER SPRING.3 TON";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"594";"571268";"C/BOARD ASSY.GAMMA2 INA 110A SOLID FG12T";"SFIN";"PC";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"595";"D0002655278";"RECTIFIER ASS'Y.VOLVO PENTA 1G";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"596";"K407179";"MOLD. M-150";"COMP";"PC";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"597";"TM922C00201";"HEX  NUT. Cu+Sn. K500153";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"598";"S2001197454";"ARMATURE ASS'Y.ESM18";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"599";"S3051198635";"ROLLER.ANGER FS70";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"600";"S0001195239";"S/T. MD GAMMA CED4 TS9K";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"601";"4EM2047";"THROUGH BOLT.D/DONG-T  22HP";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"602";"505793";"NAME PLATE.J2/JT S/T";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"603";"S019190162";"STUD BOLT. U2 EURO6";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"604";"3EM0618";"PACKING.15TON";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"605";"4EM1573";"LEVER SPRING A.1 TON";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"606";"K300677";"LIQUID GREASE. PS NO2";"COMP";"G";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"607";"S0261250487";"STOPPER(HEATING).H-ENG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"608";"TM975C05313";"NAME PLATE.H-ENG";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"609";"B8702655409";"Name Plate.Volvo Penta Multi 50";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"610";"S9751195670";"NAME PLATE.MELROE 700";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"611";"2EM0527";"ARM ASS'Y.6D22 6D16";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"612";"TM100B07501";"YOKE ASS'Y.DELTA A/T TS14K";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"613";"S0251198648";"STOP RING.ANGER FS70";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"614";"TM930C01901";"WASHER.FORD FSERIES";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"615";"TM300C10201";"ORC ASS'Y.M-100";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"616";"S0031196452";"F/BKT ASS'Y.DAEDONG M44";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"617";"TM003B19301";"F/BKT ASS'Y.Arco 2001";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"618";"B8702721989";"NAME PLATE BOBCAT K26 EXCAVATOR SG7K";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"619";"S0281198418";"REDUCER ASS'Y.YANMAR MARINE";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"620";"TM013C01102";"PLANET SHAFT ASS'Y.?? 68HP";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"621";"N0002607091";"REGULATOR ASS'Y.THETA OAP55";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"622";"4EM1449";"STOP RING.15 TON";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"623";"S0581250212";"R/BKT M/C.3TON ARMY";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"624";"TM400B08505";"M/S ASS'Y.3TON(CS)";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"625";"TM975C05016";"NAME PLATE.6D-22(WARM)";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"626";"S0191196204";"THROUGH BOLT.MU.Heat Protector";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"627";"N9002608314";"SLIP RING GUIDE.R-ENG";"SFIN";"PC";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"628";"B8702611905";"NAME PLATE. GAMMA AMS OAD.TG9";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"629";"4EM1730Q";"SPL WASHER(HEATING).";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"630";"TS061C00101";"SCREW FLANGE.6D22";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"631";"K306151";"LIQUID GREASE.QU-132(i),FG-ENG";"COMP";"G";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"632";"S5001210238";"COMPLETE REAR PART ASS'Y. X-100 ISG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"633";"4EM0697";"WASHER.1 TON";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"634";"M056C0041";"LEVER PACKING.DAE DONG 22HP";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"635";"S4001205870";"MAGNET SWITCH ASS'Y. FS GAMMA-S IMPACT";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"636";"TM024C02601";"PINION M/C.VM638";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"637";"4EM1608";"HOLDER COVER.1 TON";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"638";"S1081204174";"MAGNET. TSL12";"COMP";"PC";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"639";"K408821";"OA PULLEY. KAPPA. 2618821. PCD58*6GR";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"640";"TM400B13001";"MAGNET SWITCH ASS'Y.DELTA AT";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"641";"TM019C00904";"THROUGH BOLT. TS9K";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"642";"B8102616065";"COVER ASS'Y.U2 AMS TG12";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"643";"TM082C00501";"BRACKET PLATE.3TON ARMY";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"644";"S9751209051";"NAME PLATE G-CNG";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"645";"TM400B08503";"M/S ASS'Y.LG TRACTOR";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"646";"S0031220169";"F/BKT ASS'Y.DAEDONG CZ100 TS30LS";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"647";"S930A1195313";"WASHER.H-ENG";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"648";"4EM1596";"HOLDER.1 TON";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"649";"S0031207736";"F/BRACKET ASS'Y.X-100";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"650";"TM975C05319";"NAME PLATE.6D22";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"651";"B8002655120";"COVER.Delta TG-11";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"652";"S0281210234";"REDUCER ASS'Y.X-100 ISG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"653";"TS061C00204";"SCREW FLANGE.KH";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"654";"S9751209580";"NAME PLATE.F-ENG EURO6 (DIODE)";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"655";"S4001210229";"MAGNET SWITCH ASS'Y.X-100 ISG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"656";"4EM1709";"HOLDER COVER.6D16";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"657";"TM024C00101";"PINION M/C.1 TON 22Kw";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"658";"B8002655121";"COVER.SIGMA XG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"659";"TM009C02415";"R/R BKT ASS'Y.LG TRACTOR..";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"660";"TM303C01606";"S/ROLLER ASS'Y.JXR";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"661";"S9751201635";"NAME PLATE.DL06 ENG EXCAVATOR";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"662";"S0031251007";"FRONT BRACKET ASS'Y.3C100A";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"663";"AEO03870";"NAME PLATE BOBCAT V2607";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"664";"S0191201695";"THROUGH BOLT.DL06 ENG EXCAVATOR";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"665";"G0002655113P";"COMPLETE F/HOUSING.DELTA AS TG-11";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"666";"S0061250491";"LEVER SPACER.H-ENG";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"667";"G0002655433P";"COMPLETE F/HOUSING.SIRIUS AS.TG11";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"668";"B0702655152";"NUT HEX.Tightennning for Pulley.M16";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"669";"S9721250510";"LEVER PIN.H-ENG";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"670";"B8702655825";"NAME PLATE.VOLVO PENTA 1GRV";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"671";"K406631";"REGULATOR ASS'Y.M1G";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"672";"F0002606223";"ROTOR ASS'Y.U2-ENG(TG12).TG12";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"673";"S0561204258";"LEVER STOP.NU-S";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"674";"S0261217546";"STOPPER. TSL12";"COMP";"PC";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"675";"TS001C00202";"SCREW SET.S/T. J2/JT ENG";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"676";"4EM1441";"CONTROL WASHER.URIMAN 35KW";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"677";"D0002656095";"RECTIFIER ASS'Y.M1G.TG12+";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"678";"TM975C05081";"NAME PLATE.L-ENG MIXER(DIODE)";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"679";"TA055A03201";"END COVER.M-150/5MT";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"680";"A716792";"LEVER PACKING.VOLVO PENTA 30L";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"681";"S9751197768";"NAME PLATE.DL08";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"682";"S0571198653";"CENTER BRACKET.ANGER FS70";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"683";"S9751210421";"NAME PLATE. NU-S SECOND";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"684";"G4022619100";"F/BRACKET M/C. KAPPA 3CYL";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"685";"S971199735";"LEVER SPRING B.FG-ENG.";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"686";"S0251250461";"STOP RING.D-ENG SLOVAKIA";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"687";"S9711250222";"LEVER/ S B.3TON ARMY";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"688";"4EM1707";"PACKING F/C.6D16";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"689";"B8702655540";"NAME PLATE.JM DELTA TG12";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"690";"S0031205005";"F/BRKT ASS'Y.FS GAMMA-S IMPACT";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"691";"B8702608328";"NAME PLATE. KAPPA 3CYL AMS";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"692";"TM971C01001";"LEVER SPRING B.3TON";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"693";"L0002655050";"PULLEY.SM-525 TG-11";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"694";"K303003";"SILICONE.SG7K TG for REG.SI4VA";"COMP";"KG";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"695";"S0281207741";"REDUCER ASS'Y.X-100";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"696";"B1402655331";"FLANGE NUT. M5X0.8P";"COMP";"PC";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"697";"TM975C00315";"NAME PLATE. 3TON AS";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"698";"S9631198661";"DAMPER.ANGER FS70";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"699";"TM100B01901";"YOKE ASS'Y.T-CAR V6";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"700";"AE26122";"NAME PLATE B/COOLER 42P00";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"701";"TM304B01109";"SHAFT GUIDE.JXR,W-3";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"702";"C0062546997";"LOCATION PIN.Delta TG-11";"COMP";"PC";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"703";"TM003B21901";"F/BKT ASS'Y.KM BETA M/T";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"704";"4EM1706";"S/PINION.1 TON";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"705";"S0581250394";"R/BKT M/C.DL08";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"706";"N0002612077";"REGULATOR ASS'Y.THETA OAD55 AMS";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"707";"TM057C01401";"CENTER BRACKET M/C.FORD FSERIES";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
